"zone","area","sub_area","pole","config_id","config_name","date_inventory","lat","lng","sapid"
"Uptown","Hillcrest","3800 SIXTH AVE","3805-06-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.747221","-117.159447","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","3807-06-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.747321","-117.159447","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","3809-06-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.747421","-117.159448","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","3810-06-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748199","-117.159452","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","3811-06-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.747522","-117.159448","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","3813-06-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.719187","-117.144733","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","3815-06-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.719187","-117.144733","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","3816-06-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.747621","-117.159631","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","3817-06-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.747697","-117.159449","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","3818-06-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.747822","-117.159632","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","3819-06-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.747898","-117.159450","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","3820-06-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.747998","-117.159633","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","3821-06-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748099","-117.159451","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","3823-06-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748199","-117.159452","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3803","49382","Sunday Mode","2021-01-04","32.747120","-117.159446","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3803","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.747120","-117.159446","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3805","49382","Sunday Mode","2021-01-04","32.747221","-117.159447","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3805","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.747221","-117.159447","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3807","49382","Sunday Mode","2021-01-04","32.747321","-117.159447","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3807","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.747321","-117.159447","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3809","49382","Sunday Mode","2021-01-04","32.747421","-117.159448","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3809","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.747421","-117.159448","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3810","49382","Sunday Mode","2021-01-04","32.747477","-117.159636","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3810","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.747477","-117.159636","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3811","49382","Sunday Mode","2021-01-04","32.747522","-117.159448","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3811","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.747522","-117.159448","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3813","49382","Sunday Mode","2021-01-04","32.719187","-117.144733","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3813","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.719187","-117.144733","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3815","49382","Sunday Mode","2021-01-04","32.719187","-117.144733","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3815","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.719187","-117.144733","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3816","49382","Sunday Mode","2021-01-04","32.747621","-117.159631","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3816","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.747621","-117.159631","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3817","49382","Sunday Mode","2021-01-04","32.747697","-117.159449","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3817","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.747697","-117.159449","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3818","49382","Sunday Mode","2021-01-04","32.747822","-117.159632","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3818","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.747822","-117.159632","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3819","49382","Sunday Mode","2021-01-04","32.747898","-117.159450","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3819","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.747898","-117.159450","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3820","49382","Sunday Mode","2021-01-04","32.747998","-117.159633","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3820","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.747998","-117.159633","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3821","49382","Sunday Mode","2021-01-04","32.748099","-117.159451","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3821","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.748099","-117.159451","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3823","49382","Sunday Mode","2021-01-04","32.748199","-117.159452","SS-000195"
"Uptown","Hillcrest","3800 SIXTH AVE","6-3823","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.748199","-117.159452","SS-000195"
"Uptown","Hillcrest","3900 FOURTH AVE","3900-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748407","-117.161710","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","3902-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748468","-117.161711","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","3904-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748530","-117.161711","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","3905-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748561","-117.161530","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","3906-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748621","-117.161712","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","3907-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748683","-117.161531","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","3909-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748714","-117.161531","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","3911-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748775","-117.161531","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","3912-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748865","-117.161714","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","3913-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748897","-117.161532","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","3915-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748958","-117.161533","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","3917-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.749019","-117.161533","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","3918-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.749079","-117.161716","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","3919-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.749111","-117.161534","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","3921-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.749172","-117.161535","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","3922-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.749263","-117.161718","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","3924-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.749293","-117.161718","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","3926-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.749194","-117.161757","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","3928-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.749354","-117.161718","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","3929-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.749416","-117.161537","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","3930-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.749476","-117.161719","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","3932-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.749537","-117.161720","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","3938-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.749598","-117.161720","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","3939-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.749630","-117.161538","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","3940-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.749631","-117.161649","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","3941-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.749691","-117.161539","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","3942-04-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.749751","-117.161722","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3900","49382","Sunday Mode","2021-01-04","32.748407","-117.161710","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3900","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.748407","-117.161710","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3900E","50903","Hillcrest - PBP","2022-04-04","32.748902","-117.161576","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3900E","50673","MSPM - PBP 2 Hour Max $1.25 HR 10am-8pm Mon-Sat","2022-03-14","32.748902","-117.161576","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3900E","50541","MSPM -PBP 2 Hour Max $1.25 HR 8am-6pm Mon-Sat","2022-03-02","32.748902","-117.161576","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3902","49382","Sunday Mode","2021-01-04","32.748468","-117.161711","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3902","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.748468","-117.161711","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3904","49382","Sunday Mode","2021-01-04","32.748530","-117.161711","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3904","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.748530","-117.161711","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3905","49382","Sunday Mode","2021-01-04","32.748561","-117.161530","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3905","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.748561","-117.161530","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3906","49382","Sunday Mode","2021-01-04","32.748621","-117.161712","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3906","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.748621","-117.161712","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3907","49382","Sunday Mode","2021-01-04","32.748683","-117.161531","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3907","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.748683","-117.161531","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3908","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2022-03-21","32.749751","-117.161722","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3909","49382","Sunday Mode","2021-01-04","32.748714","-117.161531","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3909","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.748714","-117.161531","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3911","49382","Sunday Mode","2021-01-04","32.748775","-117.161531","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3911","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.748775","-117.161531","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3912","49382","Sunday Mode","2021-01-04","32.748865","-117.161714","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3912","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.748865","-117.161714","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3913","49382","Sunday Mode","2021-01-04","32.748897","-117.161532","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3913","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.748897","-117.161532","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3915","49382","Sunday Mode","2021-01-04","32.748958","-117.161533","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3915","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.748958","-117.161533","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3917","49382","Sunday Mode","2021-01-04","32.749019","-117.161533","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3917","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.749019","-117.161533","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3918","49382","Sunday Mode","2021-01-04","32.749079","-117.161716","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3918","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.749079","-117.161716","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3919","49382","Sunday Mode","2021-01-04","32.749111","-117.161534","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3919","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.749111","-117.161534","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3921","49382","Sunday Mode","2021-01-04","32.749172","-117.161535","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3921","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.749172","-117.161535","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3922","49382","Sunday Mode","2021-01-04","32.749263","-117.161718","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3922","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.749263","-117.161718","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3924","49382","Sunday Mode","2021-01-04","32.749293","-117.161718","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3924","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.749293","-117.161718","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3926","49382","Sunday Mode","2021-01-04","32.749194","-117.161757","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3926","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.749194","-117.161757","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3928","49382","Sunday Mode","2021-01-04","32.749354","-117.161718","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3928","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.749354","-117.161718","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3929","49382","Sunday Mode","2021-01-04","32.749416","-117.161537","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3929","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.749416","-117.161537","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3930","49382","Sunday Mode","2021-01-04","32.749476","-117.161719","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3930","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.749476","-117.161719","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3932","49382","Sunday Mode","2021-01-04","32.749537","-117.161720","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3932","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.749537","-117.161720","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3934","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2022-03-21","32.749751","-117.161722","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3938","49382","Sunday Mode","2021-01-04","32.749598","-117.161720","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3938","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.749598","-117.161720","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3939","49382","Sunday Mode","2021-01-04","32.749630","-117.161538","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3939","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.749630","-117.161538","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3940","49382","Sunday Mode","2021-01-04","32.749631","-117.161649","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3940","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.749631","-117.161649","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3941","49382","Sunday Mode","2021-01-04","32.749691","-117.161539","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3941","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.749691","-117.161539","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3942","49382","Sunday Mode","2021-01-04","32.749751","-117.161722","SS-000107"
"Uptown","Hillcrest","3900 FOURTH AVE","4-3942","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.749751","-117.161722","SS-000107"
"Uptown","Hillcrest","3900 FIFTH AVE","3902-05-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748479","-117.160540","SS-000148"
"Uptown","Hillcrest","3900 FIFTH AVE","3904-05-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748567","-117.160541","SS-000148"
"Uptown","Hillcrest","3900 FIFTH AVE","3906-05-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748626","-117.160541","SS-000148"
"Uptown","Hillcrest","3900 FIFTH AVE","3909-05-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748656","-117.160360","SS-000148"
"Uptown","Hillcrest","3900 FIFTH AVE","3911-05-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748715","-117.160360","SS-000148"
"Uptown","Hillcrest","3900 FIFTH AVE","3912-05-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748772","-117.160543","SS-000148"
"Uptown","Hillcrest","3900 FIFTH AVE","3913-05-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748803","-117.160361","SS-000148"
"Uptown","Hillcrest","3900 FIFTH AVE","3914-05-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748860","-117.160543","SS-000148"
"Uptown","Hillcrest","3900 FIFTH AVE","3915-05-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748891","-117.160362","SS-000148"
"Uptown","Hillcrest","3900 FIFTH AVE","3916-05-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748948","-117.160544","SS-000148"
